sku,rating,author,review_body
380,5,Christian Morales,"Entrega rápida, bem embalado."
380,5,Regina Francisco,"Super rápido: muitíssimo bem embalado : o entregador fez tudo certo, parabéns"
380,5,Luiz Teixeira,Muito Bom
380,5,Matheus Santiago,e entrega mais rápida da minha vida
380,5,Ciro Alves,O produto chegou rápido e veo adequadamente embalado. Fui informado das etapas do processo
380,4,Daniel Galera,"Ocorreu tudo bem com a entrega, veio bem empacotado."
380,5,Miguel Mula,Bom
380,5,Sonia Mitraud,O produto chegou rápido e de excelente qualidade!
380,5,Marinez Passos,"Bom dia, a encomenda chegou antes da previsão e muito bem embalada. Espero encontrar mais ofertas em vosso site. Muito agradecida pelo ótimo atendimento. Marinez."
380,4,Jose Bandeira,Produto de boa qualidade e entregue dentro do prazo.
380,5,Lucas Rodrigues,"Ótimo serviço, entrega rápida e produto perfeito!"
380,4,Gabriel Pereira,"chegou antes do prazo, bem embalado. senti falta da nota fiscal."
380,5,Onivaldo Pereira,A rapidez da entrega me surpreendeu. Excelente.
380,5,Luis Avelar,"Ok, Vou guardar , bem chique"
380,5,Marco Iozzi,NOTA 10.
380,5,Andrezza Fonseca,"Produto muito bom, veio todo certinho, a casa da bebida está de parabéns, excelência em atendimento, rapidez e qualidade."
3601,5,Davi Assis,Excelente whisky!
3601,3,Tadeu Filho,Esquecível... Whisky basicamente doce. Talvez sua vocação seja mesmo como coquetel
3601,4,Rafael Souza,"Bom, mas não vale tanto. Pelo mesmo preço o founders reserve é muito melhor"
3601,5,Mauro Basso,Ótimo custo beneficio
3601,5,Luiz Noda,"O whisky é sensacional, mas o custo-benefício foi melhor ainda."
3601,5,Joel Damasceno,"Bem acabado, desce redondo e proporciona uma experiencia diferente do usual: Este whisky é finalizado em barris ex-RUM, que dá uma finalização levemente adocicada por conta do melaço do rum e uma certa picância. Nota 10!"
3601,5,Ulisses Junior,Whisky untuoso e persistente com notas amadeiradas e um pouco de pimenta.
3601,5,José Siqueira,"Uísque correto , textura e paladar macio, fácil de beber. Recomendo"
3601,5,Marsel Pereira,"Excelente aquisição. Whisky leve, frutado, macio e agradavel."
3601,5,Rogerio Guesso,"Para quem procura um whiskey premium que foge das sabores costumeiros, essa é a pedida, virei fã e com certeza ele entrou na minha prateleira para não sair mais."
3601,4,Marcos Mesquita,Suave
3601,4,Paulo Mancini,Bom
3601,5,Luiz Carrera,Ainda não abri mas sendo Glenlivet não tem erro.
3601,4,Eder Azevedo,Single malte com notas de frutas e sensação olfativa de malte torrado. Vale a que se propõe.
1138,1,Armando Silva,Não parece verdadeiro. Sabor é aroma extremamente forte Parece muito com o Red LaBeouf.
1138,5,Luis Xavier,Tudo conforme anunciado. Entrega no prazo.
1138,5,Joaquim Leite,Sempre pontuais Qualidade excelente
1138,5,Edgard Junior,Excelente custo benefício
1138,5,Renan Araujo,"Segui uma dica de começar a jornada pelo single malt com esse Whisky. Fiz uma ótima escolha! É diferente de um scotch, possui sabor mais intenso. Não é cheiroso como um bourbon mas ainda assim entrega bastante."
1138,4,Klaus Baldauf,"Bom whisky, com as caracteristicas tipicas de um NAS, apresentado as propriedades de um whisky jovem"
1138,5,Alberto Haas,"Muito bom. É aquela sacada de quem quer tomar algo refinado e puro. Só não sei de onde esse pessoal tira esse tal ""sabor frutado"". Prá mim, isso é coisa de nutela."
1138,5,Luiz Carvalho,É um dos meus preferidos
1138,4,Luis Santos,ótima relação custo-benefício
1138,4,Diego Lima,"Atendeu às expectativas, sendo uma boa opção para iniciantes no universo dos single malts."
1138,5,Clodoaldo Filho,"Aprecio a linha GLENLIVET, esse é o de entrada, saboroso, frutado, muito bom como produto de entrada."
1138,5,Milton Pinho,Muito bom
1138,5,Felipe Prado,Ótimo custo benefício
1138,5,Ayrton Philippini,Um dos melhores custo x benefício que podemos encontrar.
1138,5,Vitor Poltronieri,"Apesar de ser um NAS, ele é extremamente leve e equilibrado nos sabores cítrico e frutado."
1138,5,Jeferson Rosa,Excelente whisky. Vale muito apena.
1138,5,Joslei Silva,Muito bom! Marcante.
1138,4,Wagner Karat,Gostei muito. Não deixo mais faltar no meu bar
1138,5,Renan Soares,Whisky excelente! Loja entregou até antes do prazo previsto! Recomendo!
1138,5,Cássio Andrade,Produto de qualidade e entrega rápida !
1138,5,Slaviero Bunn,Bebida ideal para quem está iniciando a degustação!
1138,5,Marcello Marco,Excelente
1138,5,Rafael Oliveira,Muito bom e suave ⭐️⭐️⭐️⭐️⭐️
1138,5,Ricardo Tubino,Melhor custo benefício
1138,5,Hermany Agra,"O produto tanto me agrada q se trata de recompra do mesmo, porém a embalagem e entrega pela Azul foram de 1° mundo. Rápido e seguro demais. Parabéns."
1138,4,Rubens Bedin,É bom mais ainda fico com o Singleton para single malte
1138,5,Roberto Matos,Vale a pena investir nele.
1138,5,José Assumpção,Muito bom
1138,3,Cassio Nogueira,"Um bom uísque, mas que deixa um pouco a desejar, considerando que é um single malt. Há blends como Old Parr, por exemplo, que entregam mais sabor, complexidade e sofisticação."
1138,4,Dionísio Dellagiustina,Ótimo custo benefício. Superou minhas expectativas. Muito bom.
1138,5,Cairo Rodrigues,"Ótimo single malte, entrega rápida;;; show de bola.."
1138,5,Neidemar Ponte,Excelente single malte
1138,5,Patricio Pelucio,"Sobre casa da Bebida sou um cliente que cobre minhas preferências de gosto e mera aprendizado em novas marca de whisky que não conhecia , vcs deveriam fazer um vídeo mensal para orientar os apreciadores explicando a origem e porque destes whiskys com histórias de cada , tenho amigos que indiquei e passaram a comprar de vcs , espero ter e contribuído !"
1138,5,Moacyr Martinez,Muito rápido
1138,4,Jorge Soares,Vale a pena pelo custo !
1138,4,Milton Silva,B
1138,5,Arthur Magro,Bem gostosinho e com um ótimo preço.
1138,2,Roberto Luz,comprei o whisky para dar de presente e a caixa veio amassada na parte de cima. Não achei legal.
1138,3,Luiz Dias,"Superou minha expectativa, bom whisky com preço correto"
1138,4,Cristiano Rhoden,"Muito maltado, gosto de pão acentuado. Não me agradou."
1138,4,João Barbosa,"Mesmo se tratando de uma idade não declarada, um bom Single malt de entrada."
1138,5,Jose Junior,Excelente custo benefício.
1138,5,Carlos Lima,Ótimo Whisky single malt. Custo benefício sensacional. Recomendo
1138,5,Carlos Silva,****
1138,5,José Neto,"Suave. Aromático, final com leve esfumaçado."
1138,5,Guilherme Bonifácio,Top demais
1138,5,Paulo Cordioli,"Apres.do site, divers.de prod.acesssib.entrega,embalag...excelentes. mantenham_se sempre assim."
1138,5,Dacio Moraes,Ótimo!
1138,4,Mauro Westin,"Um whisky que se toma com facilidade e prazer, deve agradar a todos, o custo estava muito bom na semana passada. A Casa da Bebida é uma ótima loja e a entrega foi perfeita como sempre."
1138,5,Kleiffer Cunha,Excelente relação custo benefício. Sabor muito bom e fácil de tomar!
1138,5,Ibrahim Almeida,Vale cada centavo
1138,5,Isac Cohen,Preço super competitivo. Entrega rápida e eficiente. Parabéns
1138,5,Douglas Bessa,"Chegou antes do esperado, valor mais barato que na mercearia."
1138,4,José Filho,"Single malt leve, frutado, sem registro de idade, provável menos de 8 anos, foi produzido pela Glenlivet para atender também aos iniciantes no whisky. Tem finalização agradável. Eu sempre tenho disponível. O custo comparado com a boa qualidade me agrada bastante."
1138,5,Marcelo Nicchio,O melhor custo benefício de single malt
1138,5,Messias Passos,"Ótimo, recomendo."
1138,5,Divinil Batista,"Muito cremoso, mel, muito fácil de beber, não é amargo, vontade de beber mais, excelente trabalho do fabricante, parabéns!"
1138,5,Aecio Reis,muito bom. Atendeu plenamente. um dos melhores na relação custo beneficio.
1138,5,Matheus Souza,"um dos melhores que provei do site casadabebida, da banho no Green Label."
1138,5,Marcelo Tomaz,5*
1138,5,Paulo Aguiar,era o esperado
1138,5,Rogerio Pinto,Suave mas sabor acentuado.Desce redondo!
1138,4,José Ferraciolli,percepção de fenol na medida
1138,5,Adelco Vetrone,Single malt suavíssimo. Perfeito para um fim de tarde.
1138,5,Vitor Peroba,Ótimo single malt e entrega antes do prazo. Muito boa experiência.
1138,5,Luiz Oliveira,"Glenlivet founder's, single malt NAS com ótimo custo benefício. Um ótimo single malt para o dia a dia!"
1138,5,Arony De Araujo Junior,Excelente whisky! Loja show! Entrega no prazo e produtos muito bem embalados!!
1138,5,Andrea Pasquin,Produto e serviço excelente
1138,5,Isis Fioretti,Produto conforme especificação!
1138,5,Ariana Scarcella,"Esse é um whisky que todos devem provar, pelo seu custo x beneficio. Saboroso e leve. Ideal para o dia-a-dia."
1138,4,Sidinei Scapini,"Muito bom o serviço, confiável, e entregue no prazo."
1138,5,Luiz Galvez,"Muito bom e facil de bebebr, recomendo."
1138,5,Rodolfo Mendes,"Glenlivet Founder's Reserve Single Malt, um Whisky de qualidade e honesto, preço justo, entregue no prazo."
1138,5,Lucas Felicio,"Whisky original, ainda não experimentei. Empresa muito boa, já realizei várias compras... Recomendo!!"
1138,5,Rafael Lourenço,Mais um vez o produto foi entregue em um prazo excepcional e com serviço de qualidade diferencial. O produto em si: ótimo!!!
1138,5,Amir Souza,Produtos de 1ª qualidade e preços competitivos
1138,5,Igor Schwantz,Entrega muito rápida. Whisky excelente!
1138,5,Marco Barbosa,Ff
1138,5,Wagner Mattos,O atendimento de vcs é de primeiro mundo. Parabéns.
1138,5,Henrique Lagazzi,Muito bom uísque com o gosto do famoso barril de xerez como toque final!
1138,5,Eric Hayes,Recebi o produto como foi descrito. O whisky é muito bom! Eu recomendo.
1138,5,Marcelo Pera,"Será compartilhado com amigos durante a formatura de minha filha , em julho."
1138,5,Marcelo Junior,recomendo a todos
1592,5,Volfran Jezuz,"Excelente compra, chegou antes do previsto, boa embalagem."
1592,5,Jocelei Ferrante,Paladar Refinado
1592,5,Alex Alves,Entrega rápida. Recomendo!
1592,5,Antenor Viganô,Entrega dentro do prazo
1592,5,Hamilton Sa,Ótimo Blended de Single Malt; entrega rápida e bem embalado.
1592,5,Claudio Cunha,"Produto muito bom, mas como o preço é elevado é difícil poder degustá-lo. Desta vez o preço estava muito interessante na Casa da Bebida o que me permitiu adquirí-lo. Obrigado."
1592,5,Dercia Miller,Já é minha terceira compra. Indico de olhos fechados
1592,5,Raquel Reis,"Chegou antes do prazo, muito bem embalado."
4387,5,Ricardo Ferreira,Muito bom o paladar do whisky. Bem macio.
4387,5,Eliene Silva,"Amei, ótimo produto. Parabéns!!!"
4387,5,Marcel Sachetti,"Melhor whisky que já provei até então. Já havia experimentado Macallan entre outros dessa mesma faixa de valor, mas nenhum é comparável a este. É um equilíbrio de sabores perfeito, zero álcool no paladar."
4387,5,Wilson Gomes,"Esse é meu preferido, excelente, assim como o atendimento e entrega, Casa da bebida, como sempre espetacular."
4387,5,Jose Fabre,Padrão Royal Salute
4387,3,Geraldo César De Araújo Neto Araújo,"É um excelente whisky, mas não vale o custo/benefício para um blend com 60% de grãos variados e 40% de cevada maltada. Por este preço existem excelentes singles malte e menos onerosos."
4387,5,Hudson Santos,Sabor e aromas espetaculares
4387,5,Carlos Crasto,"Royal Salute é o meu predileto, muito bom!!"
1367,4,Isacc Sprinz,"Muito bom, porém o preço é muito elevado!"
4447,5,Célia Silva,Superou as expectativas
4448,5,Marcelo Turcano,"Chegou rápido,produto de primeira,sorte de ter pego a última garrafa do estoque,muito obrigado."
21,5,Kelwen Henrique,Chegou muito rápido
21,5,Edegar Segala,Chegou no prazo.
21,5,Rosane Conte,espetacular
21,5,Pamela Chies,Atendimento de qualidade chegou no prazo ! Recomendo
21,5,Marcelo Camargo,"Excelente whisky, suave, maravilhoso"
21,5,Jaeyoung Jeong,TABOM
21,5,Marcos Campos,produto muito bom
21,5,Lucas Torres,"Chegou certinho, e antes do prazo. Excelente produto"
21,5,Michael Damasce,"Chegou certinho e antes do prazo. Super recomendo. O produto, sem comentários."
21,5,Jéssica Mota,"Não bebo whisky, comprei para presentear. Mas a garrafa e embalagem são perfeitaaaas, dignas de 5 estrelas."
21,4,Luiz Abreu,E bom
21,5,Erik Dantas,"Um ótimo uísque, notas bem definidas e um sabor agradável. Quem achar o gosto de álcool forte, recomendo colocar um pouco de água."
21,5,Franco Antonelli,Top!!!
21,5,Marcela Matos,"Chegou no prazo, super bem embalado, a caixa e a garrafa muito bonitas. Super recomendo. Ótimo para presentear."
21,5,Wilson Morello,Sem comentário!!Perfeito em todos os sentidos.
21,5,Spencer Cheng,Caixa muito elegante e chegou bem embalada e protegida. Nota 10
21,5,Guilherme Cavalcante,"Chegou rápido e muito bem embalado, com varias proteções, produto chegou em perfeito estado com todos os lacres. excelente serviço."
21,5,Flavia Medeiros,Produto ótimo … entrega sensacional … chegou exatamente na data prevista !
21,5,Carlos Carmo,Gostaria de receber meus produtos com a cx original
21,5,Vera Ferreira,Produto excelente e entrega tb!
21,5,Wanderley Filho,Excelente atendimento e produto
21,5,Ana Kanomata,"Comprei para presentear meu marido, a entrega foi muito rápida , antes do prazo, embalagem feita com muito cuidado, o produto chegou em perfeito estado!!!! Com certeza já virei cliente , indico a casa de bebidas de olhos fechados"
21,5,Ivan Anjos,"Chegou mo prazo, muito bem embalado e protegido. Vale muito a compra nessa loja. Parabéns."
21,5,Marlene Medeiros,"presentei meu marido , pelo aniversario, o mesmo ficou muito feliz com o presente em quase 40 anos de casados , não me lembro de ter ficado tão contente com um presente. Ele ainda não abriu, está esperando um momento especial. dei avaliação como ótimo pela felicidade de meu esposo."
21,5,Waldemar Grossman,Parabéns pelo profissionalismo e atenção para comigo . Breve faremos novas compras. Grato.
21,5,Thales Moura,Excelente Whisky e a entrega muito rápida. Estão de parabéns
21,5,Washington Luciano,Pena que acabou rápido kkkkkkk
21,5,Daniele Oliveira,"Pedi de presente para 01 ano de namoro, foi minha primeira compra na loja, estava com receio, entretanto chegou exatamente na data esperada, sem nenhuma danificação, lacrado, tudo certinho. É lindo e muito bom. Comprarei mais vezes com a loja!"
21,5,Lauro Quadros,"Produto 100%, entrega rápida, parabéns pelo belíssimo trabalho"
21,5,Jose Lucena,Produto original e embalado com cuidado!
21,5,Matheus Souza,"chega a ser doce de tão suave, esse é um uísque para momentos especiais. A embalagem é peça de coleção."
21,5,Lucas Barbosa,"MELHOR LOJA, EM QUESTAO DO PRODUTO SER 100% ORIGINAL, PRAZO DE ENTREGA SEMPRE CHEGA ANTES DA DATA PREVISTA!!!!"
21,5,Divinil Batista,"Wisk redondo, suave, sem evidência de álcool, adocicado, equilibrado, muito bem acabado, dá vontade de virar a garrafa rs... por sinal muito bem feita, assim como a embalagem. e a loja é show."
21,5,Luisa Jesus,"Comprei de presente para minha madrinha. Ele ficou extremamente feliz com o presente pois além de ser um delicioso whisky 21 anos a garrafa é maravilhosa. A entrega também foi além do esperado, chegando precisamente no dia que eu torci para que chegasse (e antes do prazo estimado). Recomendo a loja e o produto."
21,5,Alexandrino Furjala,Chegou rapido ate de mais era pro dia dos pais kkk
21,5,Mabel Sousa,Presente mais que perfeito
21,5,Mario Bronstein,Tudo certo conforme cominado; chegou intacto e já foi provado. Ótimo
21,5,Humberto Reis,Excelente whisky.
21,5,Luiz Luchezi,"produto muito bem acondicionado, prazo de entrega rápido, tudo dentro do combinado, de alta qualidade. Super recomendo."
21,5,João Sabino,"Produto excelente, gostei muito. A entrega foi rápida. Ótimo atendimento, e com certeza não só comprarei outros como recomendo."
21,5,Rodrigo Andrade,Gostei imensamente da pontualidade e segurança na entrega. Recomendarei com certeza aos amigos.
21,5,Adriana Vianna,"Entrega rápida, whisky maravilhoso!!!!"
21,5,José Melo,"O produto chegou aos contentos . Quanto a entrega, um pequeno atrazo que quero acreditar ter sido problemas com os correios... no mas, nada a reclamar ."
21,5,Manoel Lima,Fiquei extremamente satisfeito com a rapidez da entrega. Voltarei a comprar quando oportuno e indicarei a amigos. Parabéns.
21,5,Renata Pizzardo,"Um dos melhores Whisky da categoria 21 anos! Não tem erro, pra quem aprecia!"
21,5,Aparecido Silva,Simplesmente perfeito!
21,5,Jeremias Veiga,Muito satisfeito
21,5,Erica Ferreira,"o produto não sei porque foi presente, portanto somente posso avaliar o site, e neste ponto foi show, da compra a entrega, tudo correu conforme prometido e numa época conturbada. Passou no meu crivo, virei cliente, até porque o preço também era mais baixo e compensava."
21,5,LAION BARBOSA,"Esse Whisky é FODA, FOrmidável, Perfeito ..."
21,5,LAION BARBOSA,"É JÁ TIVE A OPORTUNIDADE DE PROVAR, E REALMENTE É EXELENTE E ESPETACULAR ! ! !"
21,5,LAION BARBOSA BARBOSA,NÃO APENAS UM WHISKY E SIM UMA OBRA DE ARTE ...
1074,5,Eduardo Mello,"delicia de whisky, pena que é caro!"
1074,5,Fabio Chiadi,"Whisky que já tem fama e boa propaganda na mídia. No paladar não decepciona. Fácil de degustar, seja puro ou com gelo. Comprei justamente na semana em que a mídia alertou sobre as falsificações e a Casa da Bebida me enviou a nota fiscal e a declaração do fornecedor oficial/original. Ganhou a minha confiança."
1074,5,Marco Pinto,"Atendimento perfeito, rápido e eficiente. Whisky sensacional e muito confiavel comprando nesta loja."
1074,5,Marcelo Leite,"comprar na casa da bebida é ter a garantia de produto de qualidade. Atualmente com tantos problemas temos que procurar o certo, o confiável."
1074,5,Itamar Junior,Ótimo
1074,5,Claudemir Ferreira,COMPATIVEL COM O PREÇO
1074,5,Valdir Rossi,tudo certo
1074,5,Giulliano Morroni,Só pela coloração do whisky você já nota que o produto é diferenciado. Teor alcoólico alto e gosto sofisticado.
1074,5,Arthur Ferreira,ótimo
1074,5,Rejane Vidal,"The Macallan, o Rolls Royce dos whiskies. Não é preciso dizer mais nada. Slainté!"
1074,5,Julio Panelli,"O melhor single malt escocês que já provei! Fino, com personalidade e elegância!!! Já vou pedir mais pois já acabou o primeiro!"
1074,5,Rafael Salomão,Entrega antecipada e em perfeitas condições. Garrafa lacrada com selo de importação. Produto fantástico!
1074,5,Cleydiane Almeida,"A entrega foi muito rápida, antes do prazo. Veio muito bem embalado, e bem lacrado. Super recomendo. Será presente , e espero que a pessoa aprecie."
1074,5,Vera Ferreira,Dispensa comentários ! Produto top!
1074,5,Renato Costa,"Entrega rápida e produto de ótima qualidade, sabor diferente de qualquer outro whisky já que tomei."
1074,5,Cristiano Astrath,"Macallan é inconfundível, a presença marcante do destilado e a doçura da maturação em diferentes barris é excelente nesse whisky."
1074,5,Diego Piazza,Bem embalado e dentro do prazo.
1074,5,Felipe Passos,"Produto excelente , entrega rápida e preço compatível"
1074,5,Francisco Rabello,que podemos encontrar no Brasil oficialmente
1074,5,Clóvis Batista,"Gostei ñ só do whisky como também da Casa da Bebida, q cumpre o que promete. Fiquei satisfeito e virei freguês. Já tenho um outro pedido aí, só q agora é de um de 15 anos."
1074,5,Paulo Miranda,Ótimo
1074,5,José Pavezzi,produto chegou antes do prazo e muito bem embalado. recomendo
17,1,Luis Espindola,Bom dia prezados Tenho um coleção de whisky É uma das empresas que eu tenho parceria é a casa da bebida. Aconteceu um problema na entrega do produto( lacre de papel cortado) Devolvi a mercadoria…confiei que voltaria integra…e voltou da mesma forma. Fiquei quase 30 dias esperando…confiando e voltou da mesma forma. Com o lacre de papel partido. Fico triste pois a casa da bebida sempre foi a minha referência. Sei que as vezes as coisas não acontecem como gostaríamos. Fica aqui a minha manisfestacao. Luís Carlos Fernandes Espíndola.
17,5,Spencer Cheng,"Produto muito bem embalado, chegou impecável!"
17,5,Divinil Batista,"Macio, suave, redondo e equilibrado! Qualidade impressionante, vale o preço!"
17,5,Murielly Felipe,"Nota 10 em todos os aspectos, em compra, valor e entrega. Amo esse site!!!"
17,5,Gabriel Guedes,Produto chegou rapido e bem embalado !!! recomendo a todos......sem falar que essa bebida é qualidade pura
17,5,Mikaele Oliveira,Bom
17,5,Ronyer Magalhaes,"produto chegou antes do prazo, perfeitamente embalado. Parabéns"
17,5,Marcelo Dzwolak,O que esperava
17,5,Tais Mossoi,Produto chegou rápido. Muito bem embalado. Tudo perfeito.
17,5,Pedro Maranha,Produto conforme o esperado. Bem embalado e com prazo de entrega antes do previsto. Parabéns.
17,5,Eduardo Silveira Maurício,Parabéns pela eficiência no processo todo.... Desde a compra até a entrega. Parabéns a todos
17,4,Adilson David,Muito bom foi enviado bem embalado. Porem fui comparar o preço depois e encontrei o mesmo produto com 100 reais a menos do que no site.
17,5,Henrique Morokawa,"Loja nota 10, a entrega foi rápida e produto veio bem embalado. Sobre o Blue Label, cada um tem seu gosto mas na minha opinião é perfeito para ocasiões especiais, além de um gosto bem suave."
17,5,Mateus Bodanese,Uns dos melhores Whisky que ja comprei.
17,5,Gildo Martins,Gostei da compra. Produto entregue no prazo e muito bem embalado.
17,5,Manoel Parolari,Este whisky está entre os melhores. Estou muito satisfeito e tenho o orgulho de ter em casa.
17,5,Jeremias Almeida,Produto de excelente qualidade em perfeito estado de conservacao com um excelente atendimento...muito obg...
17,5,Marcia Costa Garcez,PERFEITO.AMEI
17,5,Michael Raubach,"Produto como todos os outros que comprei com vcs,de excelente qualidade em perfeito estado de conservacao com um excelente atendimento mais uma vez...muito obg..."
17,5,Benedito Neto,"A CAIXA É PERFEITA PARA PRESENTEAR UMA PESSOA. NA VERDADE QUEM FEZ A COMPRA FOI MINHA ESPOSA E ME DEU DE PRESENTE NO NOSSO ANIVERSÁRIO DE CASAMENTO, GOSTEI MUITO, PORQUE SOU APRECIADOR DE UM BOM WHISKY."
17,5,LAION BARBOSA,"Blue Label é um ícone e o reflexo indubitável, de extremo prestígio da marca Johnnie Walker, no seguimento de luxo. Muito saboroso e refinado ao paladar!"
814,5,Janaina Araújo,Esse na verdade foi presente para uma grande assessora minha. Mas indiscutivelmente ele é de uma qualidade impecável e cheio de história!
814,5,Claus Peters,tudo perfeito
209,1,Silvana Ciulla,"Fiz a primeira compra on line e tive um excelente atendimento, porém estou tentando uma segunda compra e preciso tirar algumas dúvidas, mas é praticamente impossível qualquer contato, seja por telefonem por whats, instagram ou email"
209,4,José Silva,"Produto bem embalado, envio rápido e ótimo custo benefício."
209,5,Maria Silva,Recebi o produto antes da data prevista. Bem embalado. Produto original. Super indico
209,5,Rafael Arakaki,Recebemos exatamente o produto que queriamos. Boa qualidade
209,5,Izabel Crispim,Naaao tenho palavras pra descrever a perfeição. Comprei pras minhas padrinhos e vocês fazem parte da realização de um sonho! Obrigada
209,5,Marcos Pupo,ótimo
209,5,Julia Pereira,Chegou super rápido e muito bem embalado. recomendo muito!
209,5,Andressa Campos,"O produto chegou em perfeito estado, super embalado, antes do prazo determinado, e é a miniatura idêntica ao Chandon grande!! Recomendo e super indico!!"
207,5,Valdir Lima,Ótima qualidade.
207,4,Marcos Cota,Essa marca é uma das melhores.
207,5,Mauro Cristofano,Confiavel
207,5,Luciano Lima,"Ótima qualidade, preço e prazo. Recomendo"
207,5,Emilia Ribeiro,o produto é confiavel
207,5,Milena Krieger,"Veio muito antes do prazo, e muito bem embalado!"
207,5,Vania Sarmento,Entrega super rápida
207,5,Edson Silva,Cara super feliz entrega super rápida Pagamento dia 12 no dia 15 já estava com produto na mão super bem embalado e protegido.. site 100% recomendo compre sem medo
207,5,Filipe Ernani,"Entrega antes do previsto, mercadoria perfeita e preço melhor ainda. Muito satisfeito com a aquisição e com a qualidade da empresa"
207,5,Elton Abreu,Perfeito... Produto / Atendimento / Prazo de entrega / Confiança. Parabéns ... #INDICO
207,5,Marcos Lima,"Entrega rápida, produtos bem embalados, preço justo!"
207,5,Beatriz Damasceno,"Recomendo sempre site ótimo para compras, entrega rápida"
207,5,Marlana Buzzo,"Excelente, super recomendo .. fikei mega satisfeita, melhor site para se comprar."
207,5,Everton Francisco,"Melhor site brasileiro para se comprar bebidas, ótimo preço e entrega antes do prazo, recomendo."
207,2,Carlos Leal,O produto é bom mas pelo preço poderia vir com a caixa original.
207,5,Gisele Bernardi,Excelente produto e o prazo de entrega muito bom recebi bem antes do esperado.
207,5,Rodrigo Abreu,"Produto em ótimo estado, a rapidez da entrega tbm foi muito rapaido. Recomendo !!"
207,5,Gabriel Santos,"Tanto o produto como o atendimento do site são ótimos, estão de parabéns!"
145,4,Marco Coratti,Entrega rápida.. ótimo produto
145,5,Ivan Paghi,Muito bom
145,4,Juscelino Savaris,Excelente espumante do método tradicional. Otimo frescor e suavidade.
145,5,Guilherme Brasil,Excelente relação custo x benefício.
145,5,Emilia Ribeiro,o produto é correto. chegou sem problemas
145,5,José Silva,"Já conheço o espumante, excelente."
145,5,Miriam Romano De Barros Vidal Gomes,Gostei muito do prazo de entrega!! Gostaria de saber se vocês têm esse vinho:Primitivo di Manduria DOC Luigi Guarini
145,5,Eros Martins,"Muito bom, excelente. Obrigado."
145,5,Aelton Yano,"Vcs mandaram errado o número de garrafas, foi depois corrigido. Porém já tinha passado o evento."
145,5,Verônica Buzachi,Excelente
145,5,Paulo Yamakawa,"Não sou um expert, mas achei este vinho um espumante maravilhoso."
145,4,Philippe Morisot,"ótimo atendimento e velocidade de entrega. Fiquei cliente,abcs.PhM"
121,5,Mauricio Lemos,"Presente de aniversário para esposa, ela adorou. Obrigado Casa da Bebida."
121,4,Edson Lopes,"Eu comprei a Ciroc e queria a tradicional veio a Red, mas minha mulher gostou e ficou com ela. O sabor ok mas ainda prefiro a tradicional."
121,5,Sueli Tozi,É A MELHOR.
121,5,Gislaine Souza,"Muito boa essa vodka. Recomendo, sem medo de errar."
121,5,Andre Carvalho,"Chegou muito rápido, 3 dias antes do previsto. Voltarei a comprar em breve. Tudo bem embalado."
121,5,Luiz Cesar Vicente,"Conheço o produto e recomendo, sem medo de errar."
121,5,Matheus Ribeiro,Chegou rápido produto muito bom de confiança!
121,5,Solemara Brito,"Produto chegou antes do esperado, veio muito bem embalado e preço satisfatório!"
121,5,Ismael Silva,Produto chegou antes do esperado.... Papel de Presente Lindo.... Tudo Perfeito Tá de Parabénsssss.......
121,5,Carlos Fernandes,otimo atendimento entrega super rapida!
121,5,Karla Delfine,"Produto chegou logo, preço satisfatório. Recomendo e voltarei a comprar."
121,5,Edson Martins,Ótima qualidade!
121,5,Ronei Rauber,"Atendimento e entrega são ótimos, a vodka nem se fala.."
121,5,Ademar Martins,Muito bom
121,5,Roseli Azevedo,"Excelente, atendimento bom e entrega rapida. Recomendo. Presente para o namorado então não experimentei ainda."
121,5,Carla Barboza,Excelente produto. Chegou bem antes do prazo. Excelente atendimento.
121,5,José Carvalho,"excelente bebida, otima degustação."
121,5,Cleudinei Tomio,mito bom
121,5,Géssica Aguiar,"Meus produtos chegaram antes da data prevista, exatamente como eu queria. Super de qualidade e a forma de pagamento muito facilitada.. Super recomendo!"
121,5,Eymard Silva,"Primeiramente, queria avaliar a loja. Extremamente competente, atenciosa e diferenciada. Comprei por escutar bem da mesma e não me arrependo mesmo com os empecilhos que ocorreram. O produto de qualidade! Obrigado Casa da Bebida!"
121,5,Edmar Silva,"òtima vodka, recomendo."
1,2,Luiz Martins,O rótulo da garrafa está borrado. Será que o produto está adulterado ???
1,5,Andrius Boldrin,Produto chegou muito bem embalado
1,5,álvaro Júnior,Absolut é incontestável!
1,5,Marconni Franca,Entrega no prazo
1,5,Janaina Coelho,"recomendo, chegou rápido e tudo certo conforme anuncio"
1,5,Edilson Junior,Produto chegou rápido e muito bem embalado!
1,5,Letícia Campos,"Vodka Absolut simplesmente perfeita, para mim no momento está sendo a melhor para realização de drinks , sobre a entrega , chegou antes da data prevista, bem embalado, só elogios para casa da bebida , parabéns!!"
1,5,Paulo Junior,Rapidez e qualidade.
1,5,Gabriel Santos,Produto chegou dentro do prazo estipulado e muito bem embalado
1,5,Juliana Aquis,Chegou rápido e muito bem embalado
1,5,Diana Camargo,Muito bem embalado.
1,5,Gustavo Araújo,Produto de qualidade e também foi entregue dias antes do prazo
1,5,Maria Lima,"Tudo certo. Bem embalado, entregue no prazo"
1,5,Elisabeth Ledra,Entrega antes do prazo previsto e produtos em perfeito estado. Recomendo!
