sku,category,name,brand,description,url,price,in_stock,image_primary,image_count,rating_value,review_count
1,cachaca,Vodka Absolut 1L,Absolut Vodka,"Vodka Absolut 1L – A Vodka Sueca Mais Icônica do Mundo A Vodka Absolut 1L é reconhecida mundialmente por sua pureza, suavidade e autenticidade. Produzida desde 1879 na pequena cidade de Åhus, na Suécia, esta vodka premium é feita a partir de ingredientes naturais — água cristalina e trigo de inverno — e passa por um processo contínuo de destilação que garante um sabor limpo, suave e sofisticado. A Absolut revolucionou o mercado com seu design minimalista e transparente, que se tornou um ícone global, além de ser referência em coquetelaria. Versátil, é perfeita para drinks clássicos como o Cosmopolitan, Moscow Mule, Bloody Mary ou até para ser apreciada pura, com gelo. Com uma presença marcante e qualidade incontestável, a Absolut é uma das marcas de vodka mais vendidas e desejadas do mundo. Aromas & Paladar Nariz: Limpo e neutro, com notas sutis de grãos e toques de pão fresco. Boca: Macia, encorpada e equilibrada, com leve doçura natural do trigo. Finalização: Suave, pura e levemente adocicada, com textura cremosa. Harmonizações Sugeridas Entradas e petiscos: Azeitonas, caviar, salmão defumado. Pratos principais: Comida oriental, frutos do mar e ceviches. Coquetéis: Cosmopolitan, Caipiroska, Moscow Mule e Vodka Tônica. Ficha Técnica Volume: 1L Teor alcoólico: 40% País: Suécia Região: Åhus Estilo: Vodka Premium Maturação: Processo contínuo de destilação (sem envelhecimento). Destaques comerciais: Uma das vodkas mais puras e icônicas do mundo, perfeita para coquetéis. História e Curiosidade A Absolut é conhecida por suas campanhas publicitárias inovadoras e pelo compromisso com a sustentabilidade. Toda a produção ocorre na Suécia, utilizando ingredientes locais e processos que minimizam o impacto ambiental, reforçando o prestígio e a autenticidade da marca.",https://www.casadabebida.com.br/vodka/vodka-absolut-natural/,99.9,True,https://www.casadabebida.com.br/img/products/1/004.jpg,10,4.94,47
680,cachaca,"Vodka Grey Goose 1,5 Litros",Grey Goose,"Vodka Grey Goose 1,5 Litros. SUPER PROMOÇÃO. POUCAS UNIDADES!!! Vodka francesa eleita por especialistas como a vodka de melhor sabor do mundo. A produção de Grey Goose começa com trigo 100% puro proveniente da região francesa de La Beauce. Um processo de destilação de cinco etapas garante a elaboração de uma vodka mais suave, aveludada e refinada. Água pura de fonte artesiana, naturalmente filtrada através de rochas calcárias de Champagne, é então combinada ao destilado. Tudo sob o olhar crítico do “mâitre de chai” (mestre de adega) de Grey Goose, até a bebida atingir seu ponto ideal e um sabor perfeito. Vodka importada da França Graduação alcoólica: 40% vol. Volume: 1500 ml.",https://www.casadabebida.com.br/vodka/vodka-grey-goose-1-5-litros/,312.9,False,https://www.casadabebida.com.br/img/products/680/000.jpg,1,,0
923,cachaca,Cachaça Ypióca 150 700 ml,Ypióca,"Cachaça Ypióca 150 700 ml. Edição comemorativa de 150 anos de História. Nova embalagem com mesmo sabor. A perfeita combinação dos sabores nobres de bálsamo e carvalho. Aguardente destilada de cana-de-açúcar envelhecida 06 anos, sendo 03 anos em tonéis de bálsamo e 03 anos em tonéis de carvalho, adquirindo sabor e bouquet inconfundíveis. Notas de baunilha, caramelo e melaço encorporam esta cachaça aveludada. Para degustar pura, deixe gelar no freezer e sirva acompanhado dos petiscos de sua preferência. Características: Cachaça do Brasil. Graduação: 39% vol. Volume: 700 ml.",https://www.casadabebida.com.br/cachaca/ypioca-150-700-ml/,59.9,True,https://www.casadabebida.com.br/img/products/923/000.webp,4,5.0,5
1174,cachaca,Cachaça Ypióca 160 700 ml,Ypióca,"Cachaça Ypióca 160 700 ml. Nova Garrafa, mesmo sabor!!! Medalha de Ouro no Concurso Mundial de Bruxelas edição Brasil em 2017. Cachaça Ypioca 160 é a edição comemorativa aos 160 anos de Ypióca. Um blend único e exclusivo de cachaça e malte, resultando em um sabor surpreendente e aveludado. Para degustar pura, deixe gelar no freezer. O processo de envelhecimento leva seis anos em barris de carvalho, sendo a única cachaça no mundo que leva malte em sua composição. O nome remete ao aniversário de 160 anos da marca. A sofisticação da cachaça começa na embalagem e continua dentro da garrafa, com 39% de teor alcoólico, a bebida tem como notas de composição o carvalho e o malte, sendo que o este último lhe confere um sabor adocicado. A Ypioca 160 é considerada um dos melhores rótulos do mundo. Em 2007, antes mesmo de ser lançada no Brasil, a bebida foi premiada como a melhor Cachaça Premium, no International Cane Spirits Festival and Tasting Competition (ISCF), realizado nos Estados Unidos. Características: Cachaça do Brasil. Graduação: 39% vol. Volume: 700 ml.",https://www.casadabebida.com.br/cachaca/cachaca-ypioca-160-700-ml/,71.9,True,https://www.casadabebida.com.br/img/products/1174/000.webp,5,5.0,10
725,cachaca,Cachaça Leblon 750 ml,Leblon,"Cachaça Leblon 750 ml. A Leblon é uma cachaça fina de alambique produzida artesanalmente em Patos de Minas - MG. Abaixo as características que fazem da Leblon um cachaça artesanal diferenciada: - O mestre: Todo o processo é liderado por Gilles Merlet, famoso Máster Distiller de Cognac, e agora um dos mais proeminentes produtores de cachaça artesanal. - Descanso: A cachaça Leblon é refinada através de um descanso de até 6 meses em barris de Cognac XO, resultando em um sabor ultra suave. - Filtragem: A Leblon é triplamente filtrada usando um processo orgânico exclusivo desenvolvido pela família Merlet durante séculos de produção de cognac. - Engarrafamento: O toque final é o engarrafamento em uma garrafa cristalina de luxo. Características: Produzida em Patos de Minas - MG. Graduação alcoólica: 40% vol. Volume: 750 ml.",https://www.casadabebida.com.br/cachaca/cachaca-leblon/,98.9,True,https://www.casadabebida.com.br/img/products/725/000.jpg,3,5.0,1
1296,cachaca,Cachaça Weber Haus Extra Premium 12 Anos 750 ml - Lote 48,Weber Haus,"Cachaça Weber Haus Extra Premium 12 Anos 750 ml -  Lote 48. Uma cachaça única, envelhecida 12 anos em barris de bálsamo e carvalho francês, elaborada a partir da excelência na apreciação da bebida. A cada um deles está reservado um exemplar único da própria obra. Apenas outras 2 mil garrafas feitas artesanalmente a partir do sopro do vidro em fornalhas, numeradas e lacradas à mão levarão o inédito rótulo Weber Haus Lote 48 12 anos. A homenagem dos filhos a Hugo e Eugênia permanecerá exclusiva: esta é toda a produção que haverá da cachaça engarrafada em 26 de janeiro de 2013. Guarde, pois, o número 48. É um lote único. Que identifica a história, o presente e o futuro da Weber Haus. Características: Cachaça do Brasil. Origem: Ivoti / RS. Madeira: Carvalho francês e Bálsamo. Envelhecimento: 12 anos (Carv) e (Bál). Grad. Alcoólica: 40% vol. Volume: 750 ml.",https://www.casadabebida.com.br/cachaca/weber-haus-extra-premium-12-anos-750-ml/,2890.9,True,https://www.casadabebida.com.br/img/products/1296/000.webp,4,,0
1295,cachaca,Cachaça Weber Haus Extra Premium 6 Anos 750 ml,Weber Haus,"Cachaça Weber Haus Extra Premium 6 Anos 750 ml. Cachaça envelhecida 6 anos, sendo 5 anos em barris de carvalho francês e 1 ano em bálsamo. As qualidades desta cachaça são um brinde aos sentidos. Ao buscar sutilizas de aromas e comparar sabores encontramos surpresas onde a madeira nobre se destaca e evolui. Os atributos desta cachaça enaltecem a vocação da Família Weber e recebem o reconhecimento internacional em vários concursos. Prêmios: 2005 – Medalha de Prata Concurso Mundial de Bruxelas; 2006 – Medalha de Ouro Concurso Mundial de Bruxelas; 2006 – Cinco Estrelas no Concurso Go Where Gastronomia em São Paulo; 2007 – Medalha de Prata Concurso Mundial de Bruxelas; 2009 – Medalha de Ouro Concurso Mundial de Bruxelas; 2009 – Revista Play Boy entre as 20 melhores do Brasil; 2010 – Medalha de Ouro Concurso Mundial de Bruxelas; 2011 – Medalha de Prata Concurso Mundial de Bruxelas; 2012 – Medalha de Ouro degustação as cegas da 21ª Expo. Cachaça Dose Dupla Setembro 2012; 2014 - Ranking Cúpula da Cachaça – 16º lugar entre 50 Cachaças; 2014 - Medalha de Prata – Degustação 24° Edição Expo Cachaça; 2015 – Medalha de Ouro – Concurso Mundial de Bruxelas Edição Brasil; 2016 – Medalha de Prata – Concurso Feira ExpoCachaça Minas Gerais 2016; Características: Cachaça do Brasil. Origem: Ivoti / RS. Madeira: Carvalho francês e Bálsamo. Envelhecimento: 5 anos (Carv) 1 ano (Bál). Grad. Alcoólica: 38% vol. Volume: 750 ml. História: A Weber Haus, é hoje administrada por Evandro Weber, descendente de alemães, na cidade de Ivoti, encosta da Serra Gaúcha, interior do Rio Grande do Sul. Quando chegaram da Alemanha, seus bisavós adquiriram terras nesta cidade, onde plantavam mandioca, da qual produziam farinha e cana-de-açúcar. A família deu início à fabricação de cachaça em 1848, para consumo próprio. O alambique foi construído em 1948 e consistia em um galpão com um engenho no meio, movimentado por quatro mulas. Com o tempo foram modernizando a produção. O negócio acabou passando de pais para filhos. Foi esta união de familiares que contribuiu para longevidade do empreendimento. Usando o processo manual, desde a escolha do tipo correto de cana-de-açúcar, que se adaptou ao solo da região, até o corte manual, assim como o tratamento ecologicamente correto dado ao canavial que trouxe excelência na fabricação da Cachaça. A agroindústria Weber Haus hoje conta com mais de 35 premiações nacionais e internacionais e hoje é a cachaça mais premiada do Brasil. Possui duas certificações importantes: orgânica e rastreabilidade(Inmetro) de toda a sua produção e foi uma das primeiras agroindústrias a receber o selo da agricultura familiar do Brasil. Os produtos produzidos pela agroindústria Weber Haus vão além da cachaça. Possuem também licores, sucos de uva e açúcar mascavo, dentre outros.",https://www.casadabebida.com.br/cachaca/weber-haus-extra-premium-6-anos-750-ml/,256.44,True,https://www.casadabebida.com.br/img/products/1295/000.webp,1,5.0,1
1313,cachaca,Cachaça Weber Haus Premium 7 Madeiras 750 ml,Weber Haus,"Cachaça Weber Haus Premium 7 Madeiras 750 ml. Cachaça Envelhecida em 7 Madeiras, Amburana, Canela Sassafras, Balsamo, Grapia, Carvalho Americano, Carvalho Frances, Cabriuva. Características: Cachaça do Brasil. Origem: Ivoti / RS. Envelhecimento: 2 anos. Grad. Alcoólica: 38% vol. Volume: 750 ml. Prêmios: Medalha de Duplo Ouro no Concurso Mundial de Bruxelas em 2017. 12ª Colocada no III Ranking da Cúpula da Cachaça 2018.",https://www.casadabebida.com.br/cachaca/weber-haus-premium-7-madeiras-750-ml/,94.09,True,https://www.casadabebida.com.br/img/products/1313/000.webp,1,4.67,3
1066,cachaca,Cachaça Sagatiba Cristalina Prata 700 ml,Sagatiba,"Cachaça Sagatiba Cristalina Prata 700 ml. Sagatiba é a busca infinita pela reinvenção da cachaça e do Brasil. Nessa contínua busca pela renovação, nos reinventamos novamente, com novas embalagens, mais brasileiras, mais cachaça. A Sagatiba Cristalina é multidestilada em coluna de aço. Essa tecnologia permitiu criarmos uma cachaça livre de impurezas, consistente e de alta qualidade. Por isso, Sagatiba Cristalina é tão indicada para caipirinha e outros drinks Características: Produzida no Interior de Minas Gerais. Graduação alcoólica: 38% vol. Aroma: Cana Fresca e Suave Sabor Leve dulçor de cana de açúcar e acidez na medida certa Volume: 700 ml. Premiações: San Francisco World Spirits Competition Medalha Bronze O San Francisco World Spirits Competition experimentou e avaliou líquidos de todo o mundo, em busca de bebidas excepcionais. Com a conquista de uma medalha de Bronze na competição de 2017, Sagatiba Cristalina mostrou a que veio, reafirmando sua posição entre as melhores bebidas da categoria. NY International Spirits Competition Medalha Silver O New York International Spirits Competition é um renomado prêmio internacional, que conta com um júri seleto, composto exclusivamente por especialistas envolvidos no mercado. Este ano, Sagatiba Cristalina se consagrou na premiação, convertendo o seu sabor e aroma únicos em uma importantíssima medalha Silver! Blue Lifestyle Seal Of Approval 92 pontos Todos os anos, no prêmio Blue Lifestyle, mais de 5.500 bebidas são avaliadas por Anthony Dias Blue, especialista renomado por seu conhecimento de bebidas destiladas. Na premiação, somente as melhores bebidas ganham o selo Seal Of Approval e, em 2017, Sagatiba Cristalina não só foi selecionada como recebeu a medalha Gold, com uma pontuação excelente, ressaltando sua qualidade e sabor únicos.",https://www.casadabebida.com.br/cachaca/sagatiba-cristalina-prata-700-ml/,35.13,True,https://www.casadabebida.com.br/img/products/1066/000.jpg,7,,0
1336,cachaca,Aguardente Adega Velha 12 anos XO 500 ml,Adega Velha,"Aguardente Adega Velha 12 anos XO 500 ml. Produzir uma aguardente como Adega Velha requer não só tempo, mas principalmente, uvas de qualidade, além de lentas e cuidadas destilações em alambiques Charentais, trazidos da região de Cognac (França). As uvas, selecionadas pela sua elevada acidez e baixo teor de açúcares, estão na origem de um vinho leve e equilibrado. O vinho é posteriormente submetido a duas lentas e cuidadas destilações em alambique Charentais, trazido da região de Cognac, em França. Após o processo de destilação, a Aguardente é sujeita a um envelhecimento em cascos de carvalho francês, provenientes da região de Limousin, tendo o lote final uma idade média de 12 anos de envelhecimento. A arte da mãe natureza e o toque final dos adegueiros da Quinta da Aveleda dão a tônica desta preciosa aguardente que vem a ser uma verdadeira obra prima. É ideal para servir como digestivo após uma refeição, recomendando-se o seu serviço a uma temperatura entre os 18 e 20ºC. Características: Volume: 500 ml. Teor alcoólico: 40% vol. Origem: Portugal. Detalhes: cor: A cor âmbar magnífica resulta do repouso em cascos de carvalho da região de Limousin, famosos pelas características únicas de sua madeira.  Região: Vinhos Verdes DOC Composição: Vinhão, Azal Tinti, Borraçal e Espadeiro Aroma: Muito rico e complexo. Notas de frutos secos Paladar: Textura densa e aveludade,. Final intenso e prolongado  Temperatura: 18ºC - 20ºC Envelhecimento: 12 anos em carvalho francês   SOBRE O PRODUTOR: No final do século XVIII, Francisco de Horta Machado, primeiro Embaixador de Portugal na Rússia Imperial, traz consigo de São Petersburgo, uma elegante garrafa, que o marcara pelo seu carácter invulgar e que viria a servir de testemunho da sua passagem no país dos Czares. Um século depois, esta garrafa seria oferecida a Manoel Pedro Guedes, proprietário da Casa d'Avelleda, por um neto do embaixador, como formar de celebrar as primeiras produções de vinho na propriedade, corria o ano de 1870.  Ao receber esta garrafa, Manoel Pedro Guedes teve de prometer que a conservaria até à criação de um produto com características únicas, que perpetuasse este legado familiar.  Na penumbra da velha adega, Roberto Guedes realizou as primeiras experiências com destilações de Vinho Verde, após uma viagem realizada à região de Cognac em França, onde viria a adquirir um alambique charentais em cobre.  As barricas, resultantes destes ensaios, permaneceram ao cuidado do tempo até António Guedes, seu filho, as apresentar a Amândio Galhano que, entusiasmado com esta descoberta, decide enviar amostras para Cognac.  A reação gerada motivou António Guedes a prosseguir com o projeto de desenvolver uma aguardente única. Roll barrels Em 1971, nasce assim, uma das primeiras aguardentes de Vinho Verde, à qual foi dada o nome de Adega Velha, em homenagem ao lugar onde tudo começou.  À vista da magnífica cor âmbar deste produto, resutlante de um longo repouso em cascos de carvalho da região de Limousin, António Guedes soube ter encontrado o néctar perfeito para a garrafa guardada desde o tempo do seu bisavô. Roll barrels Nos anos que se seguiram, a excelência da Adega Velha tornaram-na numa aguardente muito afamada e procurada em todo o país. O sucesso da primeira edição de Adega Velha foi tal, que a produção disponível esgotou-se rapidamente, não permitindo a António Guedes dar resposta aos pedidos, nem dos seus amigos mais próximos.  Hoje, a história de Adega Velha permanece imutável. Herdando o conhecimento e memória prodigiosa dos mestres adegueiros, que compuseram este néctar com a reverência de um alquimista, a Adega Velha continua a ser produzida como uma verdadeira obra-prima.",https://www.casadabebida.com.br/cachaca/adega-velha-12-anos-xo-500-ml/,540.85,True,https://www.casadabebida.com.br/img/products/1336/000.png,1,5.0,1
1316,cachaca,Cachaça Weber Haus Amburana 700 ml - Orgânica,Weber Haus,"Cachaça Weber Haus Amburana 700 ml - Orgânica. Cachaça envelhecida 1 anos em barris de Amburana. Certificado IBD – São Concedidas quando todas as etapas da produção, desde o preparo do solo, colheita e elaboração se enquadram nos requisitos estabelecidos pela Lei Orgânica, dentro dos padrões ecológicos e com absoluta rastreabilidade. Os processos de produção atestam o cuidado e a dedicação em oferecer produtos de qualidade com garantia de origem. Características: Cachaça do Brasil. Origem: Ivoti / RS. Envelhecimento: 1 anos. Grad. Alcoólica: 38% vol. Volume: 700 ml. Premiações: 2011 - Playboy entre as 20 melhores; 2011 - Primeira na folha de São Paulo; 2012 - Medalha de Ouro Concurso Mundial de Bruxelas; 2012 - Medalha de Ouro – Ranking Vip da Cachaça Amarelinha da Revista VIP; 2012 - Medalha de Prata – Degustação as cegas da 21ª Expo Cachaça Dose Dupla Setembro 2012; 2014 - Ranking Cúpula da Cachaça – 29º lugar entre 50 Cachaças;  2014 - Best Cachaça 2014 - Concurso Mundial Bruxelas, Florianópolis, SC – Brasil; 2014 - Melhor Cachaça Envelhecida Expointer 2014, 2015 – Medalha de Ouro – Concurso Mundial de Bruxelas Edição Brasil; 2016 – Medalha de Ouro – Concurso Mundial de Bruxelas Edição Brasil;",https://www.casadabebida.com.br/cachaca/weber-haus-amburana-700-ml/,82.66,True,https://www.casadabebida.com.br/img/products/1316/000.webp,1,5.0,1
1294,cachaca,Cachaça Weber Haus Premium Black 3 anos 750 ml,Weber Haus,"Cachaça Weber Haus Premium Black 3 anos  750 ml. Cachaça envelhecida 3 anos sendo 2 anos em carvalho francês e 1 ano em bálsamo. As qualidades desta cachaça são um brinde aos sentidos. Ao buscar sutilizas de aromas e comparar sabores encontramos surpresas onde a madeira nobre se destaca e evolui. Os atributos desta cachaça enaltecem a vocação da Família Weber e recebem o reconhecimento internacional em vários concursos. Prêmios: 2008 – Medalha de Ouro Concurso San Francisco World Spirits Competition; 2008 - International Review of Spirits Award – Chicago – EUA; 2009 – Medalha de Prata Concurso San Francisco World Spirits Competition; 2013 – Medalha de Ouro Com curso Mundial de Bruxelas – Brasil; 2015 – Medalha de Ouro – Concurso Mundial de Bruxelas Edição Brasil; 2015 – 6ª Colocação – Ranking Vip da Cachaça – Revista VIP; Características: Cachaça do Brasil. Origem: Ivoti / RS. Madeira: Carvalho francês e Bálsamo. Envelhecimento: 2 anos (Carv) 1 ano (Bál). Grad. Alcoólica: 40% vol. Volume: 750 ml. História: A Weber Haus, é hoje administrada por Evandro Weber, descendente de alemães, na cidade de Ivoti, encosta da Serra Gaúcha, interior do Rio Grande do Sul. Quando chegaram da Alemanha, seus bisavós adquiriram terras nesta cidade, onde plantavam mandioca, da qual produziam farinha e cana-de-açúcar. A família deu início à fabricação de cachaça em 1848, para consumo próprio. O alambique foi construído em 1948 e consistia em um galpão com um engenho no meio, movimentado por quatro mulas. Com o tempo foram modernizando a produção. O negócio acabou passando de pais para filhos. Foi esta união de familiares que contribuiu para longevidade do empreendimento. Usando o processo manual, desde a escolha do tipo correto de cana-de-açúcar, que se adaptou ao solo da região, até o corte manual, assim como o tratamento ecologicamente correto dado ao canavial que trouxe excelência na fabricação da Cachaça. A agroindústria Weber Haus hoje conta com mais de 35 premiações nacionais e internacionais e hoje é a cachaça mais premiada do Brasil. Possui duas certificações importantes: orgânica e rastreabilidade(Inmetro) de toda a sua produção e foi uma das primeiras agroindústrias a receber o selo da agricultura familiar do Brasil. Os produtos produzidos pela agroindústria Weber Haus vão além da cachaça. Possuem também licores, sucos de uva e açúcar mascavo, dentre outros.",https://www.casadabebida.com.br/cachaca/weber-haus-premium-black-3-anos-750-ml/,231.63,True,https://www.casadabebida.com.br/img/products/1294/000.webp,1,5.0,1
